ID;TARGET
102282;0.7336417303
102283;0.5971633646
102284;0.5097579202
102285;0.6320664925
102286;0.6688167827
102287;0.6577093729
102288;0.6927179099
102289;0.6192910602
102290;0.6745903838
102291;0.6252054841
102292;0.6254773593
102293;0.6558405534
102294;0.5747718820
102295;0.6441980404
102296;0.5961592964
102297;0.5661573841
102298;0.3943057914
102299;0.7227377256
102300;0.2744445010
102301;0.4284255363
102302;0.5505146994
102303;0.4762106577
102304;0.4362273308
102305;0.6107367640
102306;0.6426633321
102307;0.6152327189
102308;0.5534158923
102309;0.5639181644
102310;0.5287661746
102311;0.6320660027
102312;0.3366431745
102313;0.5794249597
102314;0.5737604728
102315;0.7783711626
102316;0.5737604728
102317;0.6998357572
102318;0.4767608068
102319;0.6823192525
102320;0.5445462477
102321;0.5006571885
102322;0.5357296411
102323;0.7383704616
102324;0.5293153763
102325;0.4510080898
102326;0.7019818640
102327;0.6134400220
102328;0.5510319813
102329;0.6014302904
102330;0.6623939016
102331;0.5269321749
102332;0.5525631625
102333;0.3453539124
102334;0.3698033684
102335;0.3751489353
102336;0.6366728113
102337;0.6858245813
102338;0.6094557212
102339;0.5342879356
102340;0.6620235169
102341;0.4055348347
102342;0.5387398955
102343;0.4987831475
102344;0.5847303333
102345;0.5843285698
102346;0.5896974154
102347;0.5407026639
102348;0.6849073965
102349;0.3327794617
102350;0.5086768535
102351;0.6531898528
102352;0.3630472573
102353;0.3630472573
102354;0.6277261171
102355;0.3898683612
102356;0.5812290270
102357;0.3953387736
102358;0.5133014690
102359;0.6145447721
102360;0.6566284480
102361;0.6849073965
102362;0.4362273308
102363;0.5238297409
102364;0.6228405013
102365;0.7363504544
102366;0.5967603660
102367;0.6280330682
102368;0.7721812784
102369;0.7324336721
102370;0.6228405013
102371;0.6228405013
102372;0.6228405013
102373;0.6228405013
102374;0.5055940856
102375;0.4047374209
102376;0.3524957661
102377;0.4340514537
102378;0.6943137257
102379;0.5483638621
102380;0.5060670820
102381;0.6475305435
102382;0.5321237413
102383;0.6930751171
102384;0.6687028027
102385;0.5986012255
102386;0.4366469240
102387;0.5944334743
102388;0.3360010195
102389;0.6201618444
102390;0.5417850130
102391;0.5959822207
102392;0.6914700175
102393;0.5470841092
102394;0.5714320639
102395;0.6411404327
102396;0.6055784029
102397;0.6551195462
102398;0.4272625512
102399;0.3630472573
102400;0.5001532704
102401;0.3630472573
102402;0.5050369698
102403;0.4433989303
102404;0.5789618191
102405;0.3847866578
102406;0.6403071304
102407;0.4362273308
102408;0.5657120854
102409;0.6949307807
102410;0.5452272909
102411;0.4362273308
102412;0.6598896897
102413;0.6953942905
102414;0.6580801880
102415;0.6134781971
102416;0.5961506078
102417;0.4880399799
102418;0.6143399617
102419;0.6551824670
102420;0.5439442392
102421;0.3919399026
102422;0.5006245759
102423;0.4732340814
102424;0.7085098299
102425;0.6239203825
102426;0.6449425757
102427;0.5063739610
102428;0.7673031732
102429;0.6396872329
102430;0.6525623131
102431;0.6436094959
102432;0.6086028747
102433;0.6198065706
102434;0.5611939418
102435;0.6786573579
102436;0.5808916618
102437;0.5660442867
102438;0.6228405013
102439;0.6505156969
102440;0.4491421165
102441;0.4229677847
102442;0.6958746673
102443;0.6417521089
102444;0.5868313724
102445;0.4346492714
102446;0.5641750560
102447;0.6829273509
102448;0.4362511994
102449;0.6492674598
102450;0.7401528681
102451;0.6676487874
102452;0.4690638729
102453;0.6490928942
102454;0.6281706002
102455;0.4969090295
102456;0.8381450248
102457;0.4207542391
102458;0.6302913892
102459;0.5967495916
102460;0.5644357987
102461;0.4739712478
102462;0.6442821130
102463;0.5970872889
102464;0.5970872889
102465;0.3877298636
102466;0.5060946925
102467;0.5656829273
102468;0.5408472257
102469;0.4842830864
102470;0.6092100442
102471;0.5816280789
102472;0.3094951732
102473;0.6963247168
102474;0.4102451153
102475;0.6293450331
102476;0.5494968152
102477;0.3860089975
102478;0.4115273400
102479;0.6657482306
102480;0.5168976072
102481;0.5501010487
102482;0.5269321749
102483;0.6228405013
102484;0.6474527341
102485;0.6227874595
102486;0.6619143696
102487;0.6228405013
102488;0.6475042706
102489;0.6474527341
102490;0.6228405013
102491;0.6228405013
102492;0.6228405013
102493;0.5100475953
102494;0.3233369037
102495;0.5100475953
102496;0.4908113283
102497;0.5219207344
102498;0.5269321749
102499;0.5675034436
102500;0.5269321749
102501;0.4741703940
102502;0.5327786297
102503;0.5766439582
102504;0.5067704846
102505;0.4365296203
102506;0.6273796427
102507;0.5873109674
102508;0.5960702181
102509;0.3352110115
102510;0.6247304168
102511;0.6421187645
102512;0.5214478625
102513;0.5403408993
102514;0.5486810175
102515;0.4526086353
102516;0.7047438025
102517;0.6752919138
102518;0.5269321749
102519;0.6247540922
102520;0.2815146196
102521;0.5970872889
102522;0.4460442961
102523;0.4224979806
102524;0.6014619424
102525;0.6585331063
102526;0.6413543387
102527;0.5736702662
102528;0.5724531833
102529;0.3525771773
102530;0.3735994840
102531;0.5804749329
102532;0.5598532630
102533;0.5408179367
102534;0.5794449497
102535;0.5704296989
102536;0.5621796368
102537;0.4264756463
102538;0.6847670896
102539;0.6849073965
102540;0.5626502864
102541;0.5713047133
102542;0.5215574876
102543;0.6494881519
102544;0.6617217625
102545;0.6700663280
102546;0.4719351692
102547;0.7200679419
102548;0.2820817582
102549;0.5049835123
102550;0.6645133028
102551;0.3587719447
102552;0.6052313085
102553;0.4115273400
102554;0.4131883053
102555;0.5805150814
102556;0.6217367865
102557;0.4465762720
102558;0.6542853153
102559;0.5269321749
102560;0.5269321749
102561;0.5269321749
102562;0.6852976032
102563;0.6275992852
102564;0.5877159246
102565;0.6043786441
102566;0.4856089936
102567;0.3616476989
102568;0.3894771990
102569;0.5284756413
102570;0.5970872889
102571;0.5970872889
102572;0.5152384187
102573;0.4311745112
102574;0.5753380122
102575;0.4195930873
102576;0.5269321749
102577;0.4497449642
102578;0.5006746848
102579;0.5121759817
102580;0.4728985418
102581;0.5269321749
102582;0.6400119743
102583;0.5656879686
102584;0.5848807347
102585;0.6072763726
102586;0.5132355848
102587;0.5132355848
102588;0.5132355848
102589;0.4726180842
102590;0.6153336231
102591;0.7189861602
102592;0.6849073965
102593;0.3453539124
102594;0.5581030582
102595;0.5654842561
102596;0.6609147638
102597;0.5605778964
102598;0.5629619654
102599;0.5737604728
102600;0.5417322833
102601;0.3847542974
102602;0.6849073965
102603;0.5850025592
102604;0.5481714719
102605;0.4057845906
102606;0.6731954304
102607;0.4293565758
102608;0.6545666568
102609;0.5560335622
102610;0.5085384391
102611;0.6193921764
102612;0.5269321749
102613;0.6248668738
102614;0.4666492748
102615;0.5852982665
102616;0.5682378510
102617;0.5762123307
102618;0.6596690595
102619;0.5269321749
102620;0.5942708740
102621;0.7522643186
102622;0.5315724010
102623;0.4102451153
102624;0.3847542974
102625;0.5269321749
102626;0.5269321749
102627;0.5269321749
102628;0.2986906462
102629;0.5828992253
102630;0.6537042813
102631;0.4605868182
102632;0.3822812377
102633;0.3822812377
102634;0.5828228587
102635;0.3822812377
102636;0.7351961615
102637;0.4694782401
102638;0.5673887245
102639;0.3475114823
102640;0.3822812377
102641;0.4364011014
102642;0.5673887245
102643;0.5761570615
102644;0.4194697075
102645;0.6346610408
102646;0.6346610408
102647;0.6346610408
102648;0.5673887245
102649;0.5761570615
102650;0.5254743259
102651;0.5022961372
102652;0.4194688200
102653;0.3847542974
102654;0.6228405013
102655;0.5594609326
102656;0.4817959345
102657;0.6136881529
102658;0.6565709436
102659;0.4804391871
102660;0.5441634260
102661;0.5254743259
102662;0.5179169153
102663;0.6003067052
102664;0.4102451153
102665;0.5730937187
102666;0.5949595580
102667;0.6218164359
102668;0.4722884637
102669;0.4129477574
102670;0.5026366272
102671;0.6402954516
102672;0.5601960020
102673;0.5659263469
102674;0.5973739987
102675;0.4723699454
102676;0.5674297347
102677;0.5724133312
102678;0.6457757904
102679;0.5162906285
102680;0.6160226614
102681;0.7209999081
102682;0.5599649165
102683;0.6228405013
102684;0.5213262561
102685;0.5871095005
102686;0.5809033363
102687;0.5269321749
102688;0.5338378578
102689;0.5163815860
102690;0.5269321749
102691;0.5769339738
102692;0.5933120161
102693;0.3959210784
102694;0.6505618208
102695;0.6524104155
102696;0.4102451153
102697;0.5898702158
102698;0.3065295984
102699;0.6654033608
102700;0.5398770243
102701;0.6197238463
102702;0.6960453907
102703;0.5491018770
102704;0.4589042864
102705;0.3668746862
102706;0.6203586904
102707;0.3216957685
102708;0.6082661833
102709;0.5638485893
102710;0.6105869526
102711;0.5305618391
102712;0.6733571470
102713;0.6957660070
102714;0.5970872889
102715;0.6717425638
102716;0.5090276542
102717;0.4231579488
102718;0.5168031795
102719;0.7397366880
102720;0.6160293010
102721;0.5700235327
102722;0.6595250042
102723;0.3854689545
102724;0.4711339690
102725;0.4505920543
102726;0.4362273308
102727;0.5084093147
102728;0.5839781827
102729;0.6162116400
102730;0.7002866774
102731;0.4333890299
102732;0.5306437980
102733;0.5339657723
102734;0.4989817539
102735;0.4727338456
102736;0.5269321749
102737;0.6764876701
102738;0.5819042665
102739;0.6974605618
102740;0.6730951033
102741;0.5560657183
102742;0.6391751510
102743;0.5172143103
102744;0.5043728374
102745;0.5468735012
102746;0.6477023532
102747;0.5927429392
102748;0.6079689809
102749;0.5373980963
102750;0.5362941404
102751;0.6581055142
102752;0.5578366328
102753;0.6057809966
102754;0.7172480083
102755;0.7383318146
102756;0.4867007914
102757;0.4942428796
102758;0.6660615751
102759;0.3890340696
102760;0.4362273308
102761;0.4678057213
102762;0.4412461537
102763;0.6533956990
102764;0.5054108537
102765;0.6454757543
102766;0.4721360689
102767;0.3427732184
102768;0.7226958182
102769;0.6225419458
102770;0.6129817503
102771;0.7934215284
102772;0.5072159313
102773;0.6336002331
102774;0.6269439802
102775;0.5636006322
102776;0.5934848132
102777;0.5005718617
102778;0.4605882221
102779;0.7123805043
102780;0.2615951103
102781;0.6158219215
102782;0.6772265658
102783;0.5491802372
102784;0.6150858705
102785;0.3961336159
102786;0.5601788073
102787;0.4150576006
102788;0.7218961928
102789;0.6293450331
102790;0.6662041644
102791;0.5947658185
102792;0.3453539124
102793;0.5045721532
102794;0.3698033684
102795;0.5473067981
102796;0.5269321749
102797;0.5233192607
102798;0.3453539124
102799;0.4599321578
102800;0.7119871754
102801;0.4995147325
102802;0.5937161428
102803;0.5382390167
102804;0.5924296502
102805;0.5497933462
102806;0.6026689008
102807;0.5923205552
102808;0.5269321749
102809;0.5269321749
102810;0.6326717038
102811;0.5157085706
102812;0.5584994713
102813;0.5997909010
102814;0.6803991967
102815;0.4927270828
102816;0.5111729624
102817;0.5286403618
102818;0.2631001396
102819;0.6387292952
102820;0.6649424375
102821;0.4301615779
102822;0.5105158737
102823;0.6712389753
102824;0.5155925601
102825;0.6911101116
102826;0.6135696602
102827;0.6326717038
102828;0.5211925593
102829;0.5799073512
102830;0.6051298271
102831;0.5401092422
102832;0.6109542462
102833;0.3299646155
102834;0.4718156978
102835;0.6175775588
102836;0.6293420123
102837;0.5473667869
102838;0.5993209968
102839;0.5076140209
102840;0.6996287751
102841;0.5095434227
102842;0.6288724086
102843;0.4579943773
102844;0.4187291299
102845;0.6715901055
102846;0.6478846094
102847;0.4409769513
102848;0.6356575839
102849;0.6111270559
102850;0.6216781713
102851;0.4663801289
102852;0.5210392735
102853;0.6065680120
102854;0.4419822363
102855;0.5775721957
102856;0.3342184880
102857;0.5970872889
102858;0.6617556437
102859;0.6546875227
102860;0.4905995878
102861;0.7346855219
102862;0.5196911079
102863;0.6202406001
102864;0.4941741485
102865;0.3130388801
102866;0.4235856556
102867;0.6105817268
102868;0.5886389066
102869;0.5709369925
102870;0.5662162256
102871;0.4164575427
102872;0.5905144524
102873;0.6567485632
102874;0.5468732659
102875;0.5608548048
102876;0.6343262243
102877;0.5570918021
102878;0.5109138341
102879;0.6259986454
102880;0.5996730788
102881;0.4526284005
102882;0.5395688167
102883;0.3698033684
102884;0.3453539124
102885;0.5105485471
102886;0.4194697075
102887;0.5896777647
102888;0.5089152921
102889;0.7142044775
102890;0.6438076524
102891;0.7305920810
102892;0.6574551941
102893;0.6935995947
102894;0.3689568534
102895;0.4897506223
102896;0.4570265803
102897;0.5269321749
102898;0.5269321749
102899;0.6238206773
102900;0.4623161011
102901;0.3630472573
102902;0.5647991814
102903;0.6493338220
102904;0.6639403580
102905;0.5845457748
102906;0.7003046678
102907;0.5092988166
102908;0.6308433236
102909;0.4253199724
102910;0.4253199724
102911;0.4253199724
102912;0.6080298688
102913;0.5276692595
102914;0.6388829133
102915;0.5606744993
102916;0.4491421165
102917;0.4840317647
102918;0.6380564240
102919;0.5129423149
102920;0.6115950237
102921;0.5883147011
102922;0.4491421165
102923;0.4491421165
102924;0.4229677847
102925;0.4362273308
102926;0.4102451153
102927;0.6005700002
102928;0.5737604728
102929;0.5737604728
102930;0.5179169153
102931;0.4640188340
102932;0.5326052410
102933;0.5529389213
102934;0.6887033502
102935;0.5438554331
102936;0.6463139374
102937;0.3698033684
102938;0.3566744548
102939;0.6018038633
102940;0.5194380860
102941;0.3860089975
102942;0.4362273308
102943;0.4773110986
102944;0.5501561864
102945;0.6849073965
102946;0.6849073965
102947;0.5238123599
102948;0.5592212844
102949;0.5879224821
102950;0.6885542139
102951;0.5442411607
102952;0.2986906462
102953;0.5868856102
102954;0.5912758364
102955;0.4362273308
102956;0.4102451153
102957;0.5529389213
102958;0.4106040554
102959;0.6439907260
102960;0.5258048998
102961;0.4102451153
102962;0.4102451153
102963;0.4362273308
102964;0.3847542974
102965;0.4362273308
102966;0.6780944240
102967;0.6671262408
102968;0.5057764873
102969;0.5949595580
102970;0.5635937956
102971;0.5924296502
102972;0.5169282124
102973;0.4362273308
102974;0.4362273308
102975;0.4643727740
102976;0.5721366906
102977;0.8192464465
102978;0.4465762720
102979;0.4696597513
102980;0.5486664123
102981;0.2984552820
102982;0.4102451153
102983;0.6158079630
102984;0.6048660625
102985;0.6385552054
102986;0.4788003146
102987;0.4957023324
102988;0.4741233880
102989;0.5094462075
102990;0.6720273102
102991;0.6328105941
102992;0.6283683644
102993;0.6589900524
102994;0.4102451153
102995;0.6307048450
102996;0.4207542391
102997;0.4198953275
102998;0.5507493208
102999;0.5082728556
103000;0.6317969964
103001;0.4358035717
103002;0.4057130314
103003;0.6608784659
103004;0.6014509497
103005;0.3446124707
103006;0.4548460062
103007;0.6153069398
103008;0.5154890172
103009;0.5155860727
103010;0.5660467304
103011;0.6775837663
103012;0.5442428015
103013;0.6358244882
103014;0.5613321168
103015;0.6407601779
103016;0.3879331614
103017;0.4747842918
103018;0.5904544872
103019;0.4733788752
103020;0.3731875557
103021;0.5354786562
103022;0.5859240339
103023;0.5776080865
103024;0.7074488293
103025;0.6259508913
103026;0.5353560765
103027;0.4560773754
103028;0.5962804487
103029;0.6927603390
103030;0.5779130377
103031;0.5779130377
103032;0.6228405013
103033;0.7208165928
103034;0.5726596967
103035;0.4567174374
103036;0.5096800785
103037;0.4616326374
103038;0.6228405013
103039;0.6228405013
103040;0.4768747306
103041;0.3098142833
103042;0.5094204363
103043;0.6973239598
103044;0.5112832770
103045;0.5789593679
103046;0.4391720473
103047;0.6442292933
103048;0.5774061105
103049;0.6167601072
103050;0.6712188796
103051;0.6055186977
103052;0.4438005930
103053;0.5464154389
103054;0.3453539124
103055;0.4362273308
103056;0.4102451153
103057;0.4102451153
103058;0.4605341803
103059;0.5124463066
103060;0.5760179766
103061;0.5429366127
103062;0.6346933973
103063;0.3600897024
103064;0.6287933588
103065;0.5187611677
103066;0.4882408924
103067;0.5683105228
103068;0.6767540357
103069;0.6509163918
103070;0.6284474420
103071;0.5169451763
103072;0.7745782094
103073;0.5910565165
103074;0.6289734311
103075;0.5704639293
103076;0.5022370088
103077;0.5542981761
103078;0.4677336021
103079;0.6253816060
103080;0.5088347692
103081;0.6325618738
103082;0.4871073137
103083;0.6895030187
103084;0.6797430518
103085;0.5087760694
103086;0.5087760694
103087;0.5087760694
103088;0.6317792754
103089;0.5567330642
103090;0.6438652980
103091;0.6695530642
103092;0.5993933147
103093;0.4882642825
103094;0.6551562684
103095;0.6688438131
103096;0.6728729645
103097;0.5832788168
103098;0.4432543492
103099;0.3698033684
103100;0.6443862021
103101;0.5771919277
103102;0.5780925705
103103;0.6701186807
103104;0.5038328127
103105;0.5020252211
103106;0.4741065176
103107;0.4277926066
103108;0.2942959454
103109;0.4822117906
103110;0.5204090288
103111;0.3343453528
103112;0.5693378785
103113;0.6546739073
103114;0.5684336124
103115;0.5447309724
103116;0.5163455807
103117;0.6831113327
103118;0.5072335330
103119;0.5682595753
103120;0.6888438998
103121;0.6939176515
103122;0.5423011566
103123;0.5926256071
103124;0.6137188166
103125;0.5533097217
103126;0.4964683625
103127;0.5125808174
103128;0.4656108586
103129;0.6482630954
103130;0.5620486190
103131;0.6707646695
103132;0.5330716325
103133;0.6318782915
103134;0.5618850190
103135;0.5923136068
103136;0.7101810146
103137;0.4272987106
103138;0.6237459152
103139;0.6404071923
103140;0.5737495326
103141;0.4046346978
103142;0.5164205700
103143;0.5374196121
103144;0.5737604728
103145;0.4229677847
103146;0.4229677847
103147;0.4491421165
103148;0.5564898941
103149;0.5564898941
103150;0.4373034060
103151;0.5564898941
103152;0.3822812377
103153;0.3555959151
103154;0.4855511703
103155;0.4698030755
103156;0.3822812377
103157;0.3822812377
103158;0.5330716325
103159;0.4928898787
103160;0.4373034060
103161;0.4810316060
103162;0.4373034060
103163;0.6281706002
103164;0.5433058029
103165;0.6027918941
103166;0.6157169231
103167;0.4169279208
103168;0.4966199190
103169;0.5530918097
103170;0.5427246713
103171;0.4422869440
103172;0.7051977609
103173;0.4997579050
103174;0.4353336077
103175;0.4160032332
103176;0.6061257043
103177;0.4588909789
103178;0.5546256718
103179;0.4245219188
103180;0.5282334367
103181;0.4656108586
103182;0.4656108586
103183;0.4417360308
103184;0.4223605421
103185;0.6358117718
103186;0.6444656897
103187;0.5388672733
103188;0.4557949223
103189;0.6001197005
103190;0.5184260149
103191;0.5737604728
103192;0.4758747418
103193;0.6306324025
103194;0.5287271373
103195;0.4241231143
103196;0.4959484869
103197;0.2991797090
103198;0.6909751827
103199;0.3992951326
103200;0.4272987106
103201;0.4503918583
103202;0.4503918583
103203;0.5223216616
103204;0.6640386621
103205;0.6107181304
103206;0.6766336816
103207;0.5304023043
103208;0.5816978885
103209;0.4373034060
103210;0.4636520476
103211;0.6808432063
103212;0.6662970066
103213;0.4606701913
103214;0.5296333543
103215;0.3782752448
103216;0.4521753221
103217;0.5740535713
103218;0.5652024117
103219;0.5186643035
103220;0.6088684091
103221;0.5636947511
103222;0.4373034060
103223;0.4373034060
103224;0.6311823831
103225;0.6969222017
103226;0.5350635224
103227;0.6098792918
103228;0.6442821130
103229;0.5869485970
103230;0.5990477127
103231;0.5903045975
103232;0.6065679799
103233;0.4941172652
103234;0.5970872889
103235;0.5970872889
103236;0.5970872889
103237;0.5970872889
103238;0.6007437159
103239;0.3860089975
103240;0.5564898941
103241;0.5636319470
103242;0.4082792985
103243;0.4093152827
103244;0.5564898941
103245;0.5564898941
103246;0.5564898941
103247;0.6017535221
103248;0.6214880612
103249;0.6197254256
103250;0.5334784459
103251;0.6424189517
103252;0.5373050165
103253;0.5123045215
103254;0.5939128082
103255;0.5253719942
103256;0.4792308584
103257;0.6663684358
103258;0.5547111252
103259;0.6212328563
103260;0.4417829040
103261;0.4368753465
103262;0.6537892567
103263;0.6570132108
103264;0.8086855523
103265;0.6803912856
103266;0.3857198825
103267;0.5999870746
103268;0.6228405013
103269;0.5564898941
103270;0.5919702124
103271;0.3913000199
103272;0.3501172905
103273;0.6538626191
103274;0.5489028580
103275;0.5892150866
103276;0.5628724692
103277;0.6102273807
103278;0.6081550458
103279;0.4899838708
103280;0.6397400229
103281;0.4885502927
103282;0.3868205931
103283;0.4272987106
103284;0.5033144378
103285;0.6688553213
103286;0.4824490646
103287;0.6280401156
103288;0.5381444270
103289;0.5642276654
103290;0.4198960437
103291;0.6228405013
103292;0.5354058871
103293;0.5181126280
103294;0.7072546067
103295;0.5117271662
103296;0.3726203042
103297;0.6310907468
103298;0.6387547361
103299;0.6544200078
103300;0.6456309932
103301;0.4469280824
103302;0.5453512604
103303;0.5604160829
103304;0.4878024592
103305;0.5175757708
103306;0.6443206164
103307;0.6035797147
103308;0.6630620585
103309;0.6273118127
103310;0.5528303901
103311;0.6228405013
103312;0.5404650021
103313;0.4229677847
103314;0.5460564740
103315;0.5923348819
103316;0.5943415419
103317;0.4930742574
103318;0.5775686741
103319;0.5528303901
103320;0.5521517806
103321;0.5739717190
103322;0.5528303901
103323;0.4368612107
103324;0.5420737262
103325;0.4853173314
103326;0.4906865481
103327;0.4014695934
103328;0.4272987106
103329;0.5694402559
103330;0.4272987106
103331;0.3318265331
103332;0.5584245885
103333;0.5073451777
103334;0.6828809571
103335;0.6777793564
103336;0.4272987106
103337;0.5143774121
103338;0.4942494998
103339;0.5657554645
103340;0.5144436609
103341;0.5528303901
103342;0.5528303901
103343;0.5372665608
103344;0.6401220603
103345;0.4823083879
103346;0.4698335981
103347;0.5127351484
103348;0.6285632039
103349;0.5401631407
103350;0.5528303901
103351;0.5528303901
103352;0.5630661164
103353;0.4207842173
103354;0.6535481542
103355;0.6228405013
103356;0.6228405013
103357;0.6228405013
103358;0.6328105941
103359;0.5692391975
103360;0.6400330072
103361;0.5244253152
103362;0.6228405013
103363;0.3551204993
103364;0.4115273400
103365;0.4532945067
103366;0.4870231694
103367;0.5816280789
103368;0.8192464465
103369;0.4659113643
103370;0.6263780204
103371;0.6873351341
103372;0.5255665572
103373;0.5411355689
103374;0.6785375347
103375;0.4870228997
103376;0.5822250947
103377;0.4229459192
103378;0.4229459192
103379;0.4229459192
103380;0.4229459192
103381;0.4229459192
103382;0.4229459192
103383;0.4229459192
103384;0.4229459192
103385;0.4229459192
103386;0.4229459192
103387;0.5923631158
103388;0.5684268438
103389;0.4978189624
103390;0.5401051768
103391;0.7002382361
103392;0.4767071222
103393;0.6397632662
103394;0.6818847151
103395;0.4089498328
103396;0.5333933687
103397;0.5977673101
103398;0.5636870600
103399;0.4207842173
103400;0.5294080911
103401;0.5733850828
103402;0.6515562708
103403;0.5216917417
103404;0.5535529440
103405;0.4876042322
103406;0.6094813497
103407;0.5737604728
103408;0.3623361901
103409;0.5273528869
103410;0.4469280824
103411;0.7210222305
103412;0.5795103807
103413;0.5265130394
103414;0.4759197455
103415;0.5512717823
103416;0.4084386837
103417;0.5213113502
103418;0.4986610653
103419;0.6254507860
103420;0.5769339738
103421;0.5974863816
103422;0.4331644261
103423;0.5458653289
103424;0.4890663469
103425;0.5527085799
103426;0.5204024669
103427;0.4469280824
103428;0.4207842173
103429;0.5383444815
103430;0.4990504815
103431;0.6218095967
103432;0.6218095967
103433;0.5199811511
103434;0.5455324636
103435;0.3950777558
103436;0.2290161687
103437;0.2545134380
103438;0.1842547377
103439;0.1618416318
103440;0.7844589393
103441;0.5689024614
103442;0.5781703284
103443;0.7166483625
103444;0.6351136889
103445;0.4083104608
103446;0.3828734134
103447;0.6041652699
103448;0.5495959395
103449;0.5877347421
103450;0.4618475007
103451;0.5468309173
103452;0.5392418910
103453;0.6839818256
103454;0.6171409763
103455;0.5794508914
103456;0.5904848043
103457;0.6574509177
103458;0.6402694886
103459;0.6951811119
103460;0.7110575370
103461;0.6013660569
103462;0.5837826682
103463;0.5486937231
103464;0.6357365467
103465;0.6646068793
103466;0.6703575615
103467;0.6075492803
103468;0.5529595630
103469;0.6227239628
103470;0.6431122618
103471;0.6323771906
103472;0.6389691035
103473;0.6491416288
103474;0.4797115060
103475;0.6076740205
103476;0.5069878061
103477;0.5858912821
103478;0.6004635658
103479;0.4600252165
103480;0.4207842173
103481;0.5287829402
103482;0.5881163330
103483;0.4285372375
103484;0.4631296465
103485;0.6336649476
103486;0.5852915172
103487;0.6416755310
103488;0.4057947658
103489;0.5416266683
103490;0.5019297089
103491;0.5727057096
103492;0.6602620786
103493;0.6699404899
103494;0.3202833775
103495;0.5196043615
103496;0.4393935078
103497;0.7033233828
103498;0.5888424151
103499;0.6779245589
103500;0.5262352814
103501;0.6368969844
103502;0.6137047124
103503;0.5607077967
103504;0.5044364881
103505;0.4729836242
103506;0.4701536521
103507;0.6496948774
103508;0.5243697234
103509;0.5470686334
103510;0.6505905152
103511;0.4422574277
103512;0.5828812487
103513;0.6307403929
103514;0.3537850180
103515;0.6144110413
103516;0.6144110413
103517;0.6144110413
103518;0.4469280824
103519;0.4207842173
103520;0.4919320560
103521;0.5084689802
103522;0.4096337730
103523;0.4185680461
103524;0.4272987106
103525;0.6569622798
103526;0.5323056364
103527;0.6206692072
103528;0.4954327174
103529;0.4122135904
103530;0.6139291057
103531;0.5524572745
103532;0.5470454822
103533;0.4334260700
103534;0.6870613426
103535;0.5710430256
103536;0.4264867965
103537;0.4298477494
103538;0.4477795789
103539;0.4878678163
103540;0.6760221537
103541;0.6314482110
103542;0.4207842173
103543;0.4207842173
103544;0.4675171540
103545;0.4339445966
103546;0.6093615925
103547;0.5926780241
103548;0.6510301418
103549;0.5294901853
103550;0.6598245815
103551;0.5793962363
103552;0.6228405013
103553;0.6104547479
103554;0.4137409143
103555;0.5167609920
103556;0.4272987106
103557;0.4058375014
103558;0.7309812605
103559;0.5835959843
103560;0.5165856733
103561;0.6124324678
103562;0.6619583244
103563;0.4582985101
103564;0.5970872889
103565;0.6614925190
103566;0.6662257705
103567;0.6610038422
103568;0.4324779631
103569;0.6566733286
103570;0.5612741967
103571;0.3087104745
103572;0.6428763544
103573;0.4381961294
103574;0.6645019532
103575;0.6755989841
103576;0.4324779631
103577;0.5548276672
103578;0.3237668958
103579;0.4310342095
103580;0.6947681993
103581;0.5510246287
103582;0.5665436680
103583;0.5769945065
103584;0.6705158583
103585;0.6155728591
103586;0.5889201803
103587;0.5711847508
103588;0.5905400760
103589;0.4071627471
103590;0.5885613475
103591;0.7107201547
103592;0.5486810175
103593;0.4272987106
103594;0.6234775347
103595;0.4427313950
103596;0.6817395439
103597;0.6359743313
103598;0.5109653599
103599;0.6359729422
103600;0.6759850614
103601;0.7058330045
103602;0.6298317259
103603;0.6225583658
103604;0.4522563242
103605;0.4882238477
103606;0.5905900812
103607;0.5272366372
103608;0.5576643920
103609;0.5650903351
103610;0.5265288504
103611;0.4152123306
103612;0.6081660295
103613;0.5110573058
103614;0.4005469063
103615;0.5564737811
103616;0.2324796342
103617;0.3560553982
103618;0.4482053145
103619;0.5788165962
103620;0.5692574742
103621;0.4194697075
103622;0.5383881740
103623;0.7698542816
103624;0.5177884152
103625;0.5488284362
103626;0.7110418150
103627;0.6257647847
103628;0.6059551083
103629;0.6269222926
103630;0.5429830754
103631;0.3847542974
103632;0.6115379010
103633;0.4876759246
103634;0.4637178071
103635;0.5003806343
103636;0.5429366127
103637;0.6158452030
103638;0.6899930272
103639;0.6466246978
103640;0.5382059896
103641;0.4621447340
103642;0.5724717465
103643;0.5654096456
103644;0.6156981294
103645;0.7420059339
103646;0.4785601544
103647;0.6104215351
103648;0.6209043241
103649;0.4115034797
103650;0.6524651151
103651;0.4031849556
103652;0.5032943061
103653;0.6228405013
103654;0.6631335610
103655;0.5234016205
103656;0.3309575643
103657;0.5178508552
103658;0.8192464465
103659;0.5697475292
103660;0.4999554692
103661;0.4598498678
103662;0.4921039954
103663;0.6898989914
103664;0.5680495835
103665;0.5074913950
103666;0.6696772082
103667;0.6661778910
103668;0.6521589088
103669;0.5445463399
103670;0.6452741109
103671;0.6403369484
103672;0.6296427274
103673;0.2668329791
103674;0.4691988655
103675;0.6100811880
103676;0.7567562867
103677;0.6507686754
103678;0.5564350779
103679;0.4842597150
103680;0.6810551383
